experiment,config_name,dataset,condition,condition_value,model,seed,n_train,n_test,treated_fraction_train,fit_seconds,pehe,abs_ate_error,cate_mae,cate_bias,ate_true,ate_hat,policy_value,policy_regret,optimal_policy_value,pehe_tau_q1,pehe_tau_q2,pehe_tau_q3,pehe_tau_q4,diag_treated_fraction,diag_ps_min,diag_ps_max,diag_ps_frac_below_0.1,diag_ps_frac_above_0.9,diag_ps_ks_treated_vs_control,diag_smd_mean,diag_smd_max,diag_smd_frac_above_0.1,diag_true_ps_min,diag_true_ps_max,error
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,10,4000,2000,0.50225,4.3039586544036865,0.4120396533140152,0.0043675489305636805,0.31435197196993375,-0.004367548930563594,1.0191613588160422,1.0147938098854785,1.154523294650041,0.011829449904078082,1.166352744554119,0.35828450210703705,0.3082949214679762,0.37402819164841716,0.5619573581791747,0.50225,0.04110479377523398,0.9675622907565782,0.01175,0.01225,0.3468427735661647,0.08856439594263707,0.5621186901256946,0.2,0.030345437727232742,0.9755297703938344,
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,11,4000,2000,0.49625,5.31061577796936,0.4137335198819884,0.14516939190913059,0.3168865426134995,-0.14516939190913056,0.9979678050480568,0.8527984131389262,0.9139913419566261,0.016637126921108858,0.930628468877735,0.32127663202073536,0.3333825648981243,0.38047284913294804,0.5705957449085796,0.49625,0.02091767138627578,0.9707662496825308,0.01525,0.016,0.3626716502803283,0.09578488034338158,0.5730924018401643,0.2,0.02335924492611696,0.9742032926561258,
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,12,4000,2000,0.49225,3.7045187950134277,0.47992337813634245,0.08070043667484594,0.3565816583180827,-0.08070043667484586,0.985875764971094,0.905175328296248,0.9753100169324387,0.009293735929534308,0.984603752861973,0.4340993666168027,0.2759884273202575,0.36342974888658186,0.7243015539398026,0.49225,0.03372262997074319,0.9816313963824042,0.02275,0.01975,0.3768652918863757,0.1068014188963208,0.5891565353844771,0.2,0.03904952616768098,0.9790636568070907,
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,13,4000,2000,0.5095,4.00491738319397,0.4309942322171266,0.05599228442099036,0.32395215058703447,0.05599228442099025,1.0191526004606914,1.0751448848816818,0.9225936549928447,0.006827838952607634,0.9294214939454524,0.4954211046765263,0.2825083401300158,0.28093207831232797,0.5821067316144968,0.5095,0.02530293414899889,0.9809073307811353,0.0155,0.0195,0.36745415094849243,0.09930629903633427,0.6066022256968356,0.2,0.02854443844361873,0.9794365695399461,
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,14,4000,2000,0.4995,4.115070581436157,0.46405888712902327,0.18868757263046199,0.35607485154341223,-0.18868757263046188,0.9769097030080746,0.7882221303776126,0.8909956628072211,0.0077731676652578185,0.8987688304724789,0.27863480351155834,0.30920704527052834,0.4236954766756371,0.7131888917849603,0.4995,0.027647809480900478,0.963152584864213,0.0145,0.01225,0.3714958714958715,0.09964574606630563,0.6194221903570921,0.2,0.02434791943468717,0.9664973002302226,
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,15,4000,2000,0.5025,3.668593168258667,0.3944810324623346,0.0011898003985214567,0.2855533001224769,0.001189800398521533,0.9964093343511459,0.9975991347496673,1.0089614605428079,0.005290564697512545,1.0142520252403204,0.37796172531594446,0.2561021511170097,0.2720815847380265,0.5830860772871164,0.5025,0.027979237045032423,0.959726589557818,0.01225,0.01225,0.357086427160679,0.09049616878115617,0.6001130043061235,0.2,0.027938846745364655,0.9594469453739467,
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,16,4000,2000,0.4965,3.89399790763855,0.3892481891534086,0.01642609025452957,0.29082580193637037,-0.016426090254529475,1.0149868092348602,0.9985607189803306,1.0485029043884915,0.006168894084235044,1.0546717984727265,0.3343868298454162,0.28120332962176703,0.32657251823258565,0.5554431895411296,0.4965,0.032780536004673726,0.9669272351641884,0.01575,0.01625,0.35849406620924423,0.09581133717816512,0.6100787251251512,0.2,0.03181518901303306,0.9648084027810745,
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,17,4000,2000,0.4945,4.263677358627319,0.5304433768103912,0.17077188417199407,0.41840244719597786,0.1707718841719938,1.0190529544444014,1.1898248386163954,1.1702920495605558,0.006815562118017704,1.1771076116785735,0.6985455281941421,0.41653738703131843,0.39847225865916197,0.5524774324189154,0.4945,0.01674955380433337,0.9773900097494117,0.0225,0.02275,0.37796773409582557,0.10306606649291017,0.631198679214197,0.25,0.02369437964679253,0.9721805449623284,
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,18,4000,2000,0.5045,4.365875482559204,0.4813308326443582,0.011742819180421527,0.36357030685513747,0.011742819180421651,0.9988651709280162,1.0106079901084377,0.974413962394338,0.00823072555265314,0.9826446879469911,0.5659456564677497,0.2836005654685249,0.2499852223757032,0.6808091535822911,0.5045,0.03349111082012775,0.9769422065497015,0.01975,0.02225,0.38273450149462107,0.09343263746005495,0.590379011711459,0.15,0.04469159560277372,0.972081523705094,
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,19,4000,2000,0.4925,3.9656460285186768,0.49377391013462457,0.13611143408489867,0.36763774073470074,-0.13611143408489842,1.0073176442628033,0.8712062101779047,0.853880256219078,0.010453771402054834,0.8643340276211329,0.41171871688674305,0.28638869205326173,0.37609161255609963,0.7630694670294794,0.4925,0.01959028627881561,0.9762031171687245,0.02,0.016,0.37391163011677625,0.09933512768110293,0.6399465279904509,0.2,0.02597494661414801,0.964467516427441,
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,20,4000,2000,0.48575,3.5778398513793945,0.4846776427419349,0.05113673691525955,0.358453147406527,-0.051136736915259634,1.0059831359380453,0.9548463990227858,1.0266908071318943,0.007912965494490942,1.0346037726263853,0.4858313991796261,0.271261642374203,0.3043439863114439,0.7330821102981515,0.48575,0.02295135817354075,0.9768435412868199,0.0215,0.01475,0.36879955744053106,0.11664132111946804,0.6001104654702941,0.2,0.03350762070186764,0.9784447213209237,
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,21,4000,2000,0.4935,3.950730085372925,0.47891665092394375,0.22018779287885615,0.3453230745445692,-0.2201877928788564,1.0066826324958469,0.7864948396169907,1.0290484432212865,0.008402897492467032,1.0374513407137536,0.26214950883456495,0.2715701569992394,0.3588999688959245,0.80384247915903,0.4935,0.0217608129903693,0.990143690009375,0.022,0.021,0.3787790136533074,0.10350779230563367,0.6212617098741617,0.15,0.032872322840714174,0.9856881857000932,
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,22,4000,2000,0.50375,3.9364235401153564,0.3871609336238029,0.04283231302454915,0.30199850161741043,0.042832313024549054,1.0109266353124533,1.0537589483370025,1.038869739246692,0.009256736161023182,1.048126475407715,0.38211429823515647,0.30046079495715655,0.34605702787401615,0.4934884611972084,0.50375,0.027045254252807387,0.9791718558568702,0.009,0.0175,0.35534748829621665,0.0966994746896594,0.5762393181671662,0.15,0.03157920567290539,0.9816053309905833,
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,23,4000,2000,0.50025,3.985568046569824,0.44872719033412833,0.07229520277706103,0.3332884260866964,-0.07229520277706103,1.0013760322319327,0.9290808294548717,1.0254237907293027,0.010080646675707294,1.03550443740501,0.389116614076111,0.3246539914074098,0.3434090031050304,0.656264175831832,0.50025,0.021375894419026445,0.9761119755455178,0.0165,0.01725,0.3809973452493363,0.09758583130394863,0.596731609874319,0.2,0.025464782350892595,0.9732012578498234,
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,24,4000,2000,0.4975,3.5515379905700684,0.4333232889361808,0.09760743383119086,0.3037863425536223,-0.0976074338311909,0.9871986767925052,0.8895912429613143,1.0266972978656408,0.008165229195324919,1.0348625270609657,0.3309761804199284,0.25061043479456135,0.3189291083680098,0.6906588830531158,0.4975,0.03704307737475347,0.9707550977374089,0.01175,0.01175,0.34055351383784593,0.09328658357425255,0.5993371046980777,0.2,0.03061599735796627,0.9782816224506061,
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,25,4000,2000,0.50175,5.5607757568359375,0.4949893458357686,0.08098758982384824,0.38282809789769134,-0.08098758982384824,0.9960963502335027,0.9151087604096545,0.9640245070906373,0.028957050166512066,0.9929815572571493,0.44455559148460305,0.41347538118160043,0.4450444468285094,0.642963206993448,0.50175,0.029813169133231357,0.9750944788610496,0.012,0.01275,0.34453697057788957,0.09960847364584058,0.5800945106058608,0.15,0.03161156453014201,0.9756290023588512,
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,26,4000,2000,0.5,4.092593431472778,0.46866765582379105,0.06035009336429942,0.33389013388213823,-0.060350093364299494,1.0126544018305317,0.9523043084662323,0.9397611205606077,0.008247758859183163,0.9480088794197908,0.3926882478722489,0.26350012824718655,0.3429157193687324,0.7330551945577046,0.5,0.03013327127223887,0.9773764449403968,0.02225,0.01925,0.3685,0.10576591903423475,0.6514729506315884,0.2,0.031159488825179243,0.9600086066271813,
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,27,4000,2000,0.508,4.870530128479004,0.4390886817527438,0.03252486102533969,0.3422046393447081,0.03252486102533964,1.0069271779204911,1.0394520389458308,1.0042764724982212,0.009991928790191063,1.0142684012884122,0.47917343094866255,0.33915224325815674,0.36866283045763193,0.5391213019147584,0.508,0.01717199394986004,0.9755331466945535,0.0125,0.01425,0.34580852698290765,0.09686396439901865,0.5594668812710976,0.15,0.017249130780206557,0.9663534373404334,
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,28,4000,2000,0.5095,4.091872692108154,0.4374815557996343,0.10979542658965014,0.3274678505309926,0.10979542658965027,1.0019890532579547,1.1117844798476049,1.008935307411523,0.006071512357875397,1.0150068197693984,0.49900814765210694,0.366137536393733,0.3339017915955553,0.5205806500909284,0.5095,0.0320886387032743,0.994276130948274,0.01675,0.02425,0.37388997428071535,0.10270222407550064,0.5786227329729067,0.2,0.037856738973889574,0.9911860749330021,
ablation,ablation_synthetic,synthetic,ablation,full,neural_rep,29,4000,2000,0.49425,4.117365598678589,0.4306081804950486,0.12015760509977413,0.33944068995987486,0.1201576050997742,1.0073423415754916,1.1274999466752658,1.006481195575419,0.005499575892333741,1.0119807714677527,0.4059964091579154,0.384653752475461,0.4241669038629628,0.49898343114953114,0.49425,0.03208606972565716,0.966031161645281,0.016,0.01375,0.3636748459983833,0.09660743397593147,0.5967147967841746,0.15,0.027173964070335486,0.9682146497692586,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,0,4000,2000,0.501,7.039160490036011,0.483142017522969,0.04109142954658751,0.37916073788653964,-0.041091429546587344,1.0128744078194218,0.9717829782728343,0.9965979630023831,0.034791221901198544,1.0313891849035817,0.4655558114865667,0.46288429395221903,0.48951811604482787,0.5129061973226897,0.501,0.02218991032411194,0.9627244639617757,0.014,0.01525,0.3491713966855867,0.09593527189982025,0.6103514382148788,0.2,0.02207171862846223,0.9618833171064568,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,1,4000,2000,0.50725,5.718289136886597,0.5562745986062261,0.07233920876189859,0.4205601006342698,-0.07233920876189853,1.0141325962808647,0.9417933875189661,1.075444857399374,0.03221425655782206,1.107659113957196,0.45551988291690304,0.47610476910690613,0.49431161263265905,0.747828610669318,0.50725,0.026580056261820795,0.9740609279363494,0.0155,0.018,0.358488872285398,0.09965998347896692,0.5646055835702833,0.15,0.02984501438046168,0.9632777834711028,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,2,4000,2000,0.4875,3.362879991531372,0.49871712040454147,0.10213206986671419,0.38013599909314616,-0.10213206986671404,1.0147082990583811,0.9125762291916669,1.0929444274743019,0.029395958859867344,1.1223403863341692,0.41136411100219583,0.4252944588846595,0.49622596367751787,0.6312994924218523,0.4875,0.020728712301174835,0.970055777627089,0.02375,0.019,0.37642276422764226,0.10760486045201996,0.5930022008741594,0.2,0.02615533252974723,0.9716287275407833,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,3,4000,2000,0.4835,3.8554491996765137,0.4992496853218878,0.052010238066499626,0.3839292674116907,-0.05201023806649957,0.9961418632710395,0.9441316252045399,0.955016998358456,0.03281467724036413,0.9878316755988201,0.46611585041795356,0.44888181169983027,0.44931527549090394,0.613480162271589,0.4835,0.014183116049417051,0.9706420195637769,0.025,0.01275,0.38509086395084247,0.11305492233696497,0.5561196026631023,0.25,0.017246274361952287,0.9773516795517425,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,4,4000,2000,0.4975,3.9119057655334473,0.5199540466347031,0.11200041613965728,0.4071680121828582,-0.11200041613965732,1.000541646219205,0.8885412300795477,1.0517343683462033,0.03874818091280696,1.0904825492590102,0.4844171518570001,0.45231024833646105,0.4978479847640077,0.6279424247096141,0.4975,0.009778930617724614,0.9799756164689833,0.01575,0.0115,0.3626965674141854,0.09945777944864397,0.538510127443093,0.15,0.017193404491357145,0.9769899468579579,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,5,4000,2000,0.49225,3.7414627075195312,0.4890340175223947,0.02896956839052023,0.3828930029006293,-0.02896956839052005,1.0005741962988928,0.9716046279083725,0.9188576117346252,0.027485836506053518,0.9463434482406787,0.45731460152546016,0.4477957387581895,0.43836179455015145,0.5956495192953346,0.49225,0.021160787079960195,0.9843646935529164,0.02,0.0125,0.35525184925678394,0.09753791279273483,0.5917016959437034,0.2,0.027021497048347824,0.9879391287029303,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,6,4000,2000,0.493,2.716409206390381,0.5158772908988203,0.08206004824282531,0.3953895326798981,-0.08206004824282548,0.9888664697037531,0.9068064214609278,0.9825694455285984,0.032017327025537834,1.0145867725541362,0.4469589004903543,0.4304205532151284,0.467324186618186,0.6790371936090919,0.493,0.02563958309625526,0.9547678129177327,0.01525,0.0105,0.3721489411924737,0.0940493683324872,0.6058911208894637,0.15,0.026336015377497433,0.9561696257484746,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,7,4000,2000,0.5125,3.1558997631073,0.5287756305221987,0.03993687972753446,0.4082815820289465,-0.03993687972753442,0.9891944951248236,0.9492576153972891,1.0418457629137874,0.031115389555233408,1.0729611524690208,0.5219735420807168,0.4688237171571785,0.4922244293044798,0.619578666943198,0.5125,0.021913076744389796,0.9811609628634018,0.01875,0.0265,0.3870919324577861,0.09417651430728041,0.6051335956353373,0.2,0.02971233266409221,0.9680250758395678,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,8,4000,2000,0.5145,3.9995005130767822,0.49127927550710254,0.018752536391237307,0.37695523334598796,-0.018752536391237223,1.0064086321394927,0.9876560957482554,1.1309465847234337,0.02012581373518918,1.1510723984586229,0.44246575475638905,0.42389534565540826,0.4674036114005226,0.6095014044449975,0.5145,0.026702762248790556,0.9648475539878203,0.01175,0.01325,0.3523833544010513,0.09948400012808348,0.5679217241240456,0.2,0.0235854278146069,0.9655988709120248,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,9,4000,2000,0.49825,3.9398884773254395,0.5194905856211215,0.045744434651242116,0.4014304044118135,-0.0457444346512422,0.9975098252424344,0.9517653905911923,0.9398026576284908,0.024114791457051532,0.9639174490855423,0.45233622246359095,0.4544114604451058,0.47166585318833276,0.6677689447672299,0.49825,0.0277698919228617,0.9755366303760744,0.018,0.01375,0.3675955030449123,0.10192315537524592,0.5722930515499194,0.15,0.028826725965079212,0.9756256280497015,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,10,4000,2000,0.50225,2.7551846504211426,0.5777537998577116,0.03320435326628246,0.45280611333471404,-0.03320435326628238,1.0191613588160422,0.9859570055497597,1.1287508186989668,0.03760192585515232,1.166352744554119,0.5135078089939449,0.5138165626358473,0.5578779066088926,0.7044659852548592,0.50225,0.04110479377523398,0.9675622907565782,0.01175,0.01225,0.3468427735661647,0.08856439594263707,0.5621186901256946,0.2,0.030345437727232742,0.9755297703938344,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,11,4000,2000,0.49625,3.819486141204834,0.46100686920221406,0.011933194686050919,0.36794317142067284,-0.011933194686050964,0.9979678050480568,0.9860346103620059,0.9068145251671649,0.023813943710570107,0.930628468877735,0.43758821177004836,0.43221545055844834,0.45942666207298777,0.5106298436259195,0.49625,0.02091767138627578,0.9707662496825308,0.01525,0.016,0.3626716502803283,0.09578488034338158,0.5730924018401643,0.2,0.02335924492611696,0.9742032926561258,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,12,4000,2000,0.49225,3.7457211017608643,0.5122828482291492,0.13394990142218288,0.3958047213263429,-0.13394990142218277,0.985875764971094,0.8519258635489111,0.951791008987169,0.03281274387480404,0.984603752861973,0.45698140492200257,0.4387030953701966,0.48193847605554807,0.6451184087626509,0.49225,0.03372262997074319,0.9816313963824042,0.02275,0.01975,0.3768652918863757,0.1068014188963208,0.5891565353844771,0.2,0.03904952616768098,0.9790636568070907,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,13,4000,2000,0.5095,5.148641586303711,0.5007146985374997,0.056319232807667374,0.39163699488473513,0.05631923280766754,1.0191526004606914,1.0754718332683588,0.9136413914227746,0.015780102522677808,0.9294214939454524,0.4867200490520041,0.44792234764946254,0.4959633792190461,0.5651108989628764,0.5095,0.02530293414899889,0.9809073307811353,0.0155,0.0195,0.36745415094849243,0.09930629903633427,0.6066022256968356,0.2,0.02854443844361873,0.9794365695399461,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,14,4000,2000,0.4995,7.579082250595093,0.535304202670557,0.03758682994306439,0.4170926784178857,-0.03758682994306423,0.9769097030080746,0.9393228730650102,0.8569992674329294,0.041769563039549484,0.8987688304724789,0.5526773258237035,0.5012402416615733,0.506281307598616,0.5772240369411914,0.4995,0.027647809480900478,0.963152584864213,0.0145,0.01225,0.3714958714958715,0.09964574606630563,0.6194221903570921,0.2,0.02434791943468717,0.9664973002302226,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,15,4000,2000,0.5025,3.4166131019592285,0.5098998114495458,0.09370798664430757,0.3931386568103837,-0.09370798664430736,0.9964093343511459,0.9027013477068383,0.9803799599369625,0.03387206530335796,1.0142520252403204,0.48474753246744307,0.4486199862299184,0.46723483769297575,0.6208404102770217,0.5025,0.027979237045032423,0.959726589557818,0.01225,0.01225,0.357086427160679,0.09049616878115617,0.6001130043061235,0.2,0.027938846745364655,0.9594469453739467,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,16,4000,2000,0.4965,3.647434711456299,0.4902329093803236,0.1059351238128109,0.38071522702554145,-0.10593512381281081,1.0149868092348602,0.9090516854220493,1.01888585174341,0.035785946729316453,1.0546717984727265,0.43644125648087556,0.4454627149749692,0.47064293737539636,0.5923600648804483,0.4965,0.032780536004673726,0.9669272351641884,0.01575,0.01625,0.35849406620924423,0.09581133717816512,0.6100787251251512,0.2,0.03181518901303306,0.9648084027810745,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,17,4000,2000,0.4945,4.125698566436768,0.5100013030809023,0.07234340789665139,0.39884417922455545,0.07234340789665138,1.0190529544444014,1.0913963623410528,1.16046427965537,0.01664333202320356,1.1771076116785735,0.5012463851011626,0.4503063128759566,0.4772025271338258,0.5988817501652908,0.4945,0.01674955380433337,0.9773900097494117,0.0225,0.02275,0.37796773409582557,0.10306606649291017,0.631198679214197,0.25,0.02369437964679253,0.9721805449623284,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,18,4000,2000,0.5045,7.489356756210327,0.5171175220891258,0.005178628214788428,0.3985781800699294,-0.0051786282147884295,0.9988651709280162,0.9936865427132278,0.960690460346107,0.02195422760088417,0.9826446879469911,0.47213422429014096,0.4631152300007948,0.4974941734012459,0.6202864112919602,0.5045,0.03349111082012775,0.9769422065497015,0.01975,0.02225,0.38273450149462107,0.09343263746005495,0.590379011711459,0.15,0.04469159560277372,0.972081523705094,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,19,4000,2000,0.4925,5.488004684448242,0.5386943682447154,0.11139035563736532,0.4256306262065563,-0.1113903556373653,1.0073176442628033,0.895927288625438,0.8218444444316511,0.04248958318948182,0.8643340276211329,0.4983138957221222,0.4918139896802809,0.533346880363588,0.6213773858177711,0.4925,0.01959028627881561,0.9762031171687245,0.02,0.016,0.37391163011677625,0.09933512768110293,0.6399465279904509,0.2,0.02597494661414801,0.964467516427441,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,20,4000,2000,0.48575,3.3083341121673584,0.5434887451118353,0.02894709314517485,0.412741381349717,-0.02894709314517488,1.0059831359380453,0.9770360427928705,1.0088799384735834,0.025723834152801883,1.0346037726263853,0.49529682991828816,0.44964723091925984,0.467185991193342,0.7181613550485579,0.48575,0.02295135817354075,0.9768435412868199,0.0215,0.01475,0.36879955744053106,0.11664132111946804,0.6001104654702941,0.2,0.03350762070186764,0.9784447213209237,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,21,4000,2000,0.4935,4.031332015991211,0.49376362842257204,0.075792383566046,0.38371041146622153,-0.07579238356604616,1.0066826324958469,0.9308902489298009,1.0072877176368897,0.03016362307686382,1.0374513407137536,0.434933172996354,0.42975616633395763,0.4779988599389375,0.6106307766845973,0.4935,0.0217608129903693,0.990143690009375,0.022,0.021,0.3787790136533074,0.10350779230563367,0.6212617098741617,0.15,0.032872322840714174,0.9856881857000932,
ablation,ablation_synthetic,synthetic,ablation,no_representation,neural_rep,22,4000,2000,0.50375,4.539944410324097,0.5034932409716449,0.07996447953586394,0.39042878176783247,-0.079964479535864,1.0109266353124533,0.9309621557765894,1.011544795419112,0.03658167998860318,1.048126475407715,0.463611983662994,0.4479933566069307,0.4611163880669159,0.621095268467539,0.50375,0.027045254252807387,0.9791718558568702,0.009,0.0175,0.35534748829621665,0.0966994746896594,0.5762393181671662,0.15,0.03157920567290539,0.9816053309905833,
