experiment,condition,condition_value,model,metric,mean,std,sem,median,iqr,n,ci_low,ci_high
sample_size,train_fraction,0.25,neural_rep,policy_value,0.990099221728564,0.04745038091106642,0.008663214662401204,0.9917726594047889,0.05766712777181149,30,0.973584226752962,1.0066309659723498
sample_size,train_fraction,0.5,s_learner,pehe,0.46701762984284356,0.025647919419066915,0.004682648006299249,0.4674247279671876,0.02762150319565526,30,0.4581892559618684,0.47631289929830967
sample_size,train_fraction,0.5,s_learner,abs_ate_error,0.29028819544903,0.029532230432638196,0.005391822927132164,0.29042855305034027,0.04831392859722772,30,0.28021751571758213,0.30070796018228585
sample_size,train_fraction,0.5,s_learner,policy_regret,0.004469254689945964,0.0020301039001972936,0.00037064456673909136,0.004227904357122836,0.003005076022455866,30,0.0037676627736592783,0.005182935209159897
sample_size,train_fraction,0.5,s_learner,policy_value,0.9972409788378589,0.046930357078509545,0.008568271734557308,0.9931509292505927,0.06357976104314633,30,0.9808047865345307,1.0136244953227338
sample_size,train_fraction,0.5,t_learner,pehe,0.7726374101227068,0.021032536871185278,0.0038399982953024347,0.7754924436758956,0.026722810974476263,30,0.7653921799446897,0.779887527429915
sample_size,train_fraction,0.5,t_learner,abs_ate_error,0.0892777009083544,0.034069091104723406,0.006220136570585203,0.08673917013989418,0.04430325381411784,30,0.0776172700150828,0.10175024359577045
sample_size,train_fraction,0.5,t_learner,policy_regret,0.08619528626547893,0.009921629555726426,0.0018114334382937744,0.08592060400313106,0.0119774811335637,30,0.08283946718049032,0.08983039361504658
sample_size,train_fraction,0.5,t_learner,policy_value,0.9155149472623257,0.04886677195140618,0.008921811103415302,0.9097213510763738,0.06566287737802923,30,0.8985245424731085,0.9326491873054892
sample_size,train_fraction,0.5,x_learner,pehe,0.4015091542021631,0.0202717957557932,0.0037011066055284746,0.39757140351927034,0.018193031065448395,30,0.3947130697980071,0.4088801574232095
sample_size,train_fraction,0.5,x_learner,abs_ate_error,0.031445299241768254,0.02491212331989449,0.0045483106325522335,0.025365674210177158,0.022527618358343493,30,0.023124126346401663,0.04053792926572697
sample_size,train_fraction,0.5,x_learner,policy_regret,0.01469102697558918,0.004425047158282915,0.0008078993822052286,0.013553980596859416,0.0050715950312680835,30,0.01320963680116592,0.016304677979250944
sample_size,train_fraction,0.5,x_learner,policy_value,0.9870192065522156,0.04738922450626559,0.008652049081586094,0.984527091967837,0.06227241265468575,30,0.9703787127201181,1.0036897953677086
sample_size,train_fraction,0.5,neural_rep,pehe,0.43819891474723655,0.03069885128754679,0.0056048177798952966,0.4367724744995354,0.04365942588878102,30,0.4275939346978692,0.44915978614236973
sample_size,train_fraction,0.5,neural_rep,abs_ate_error,0.06790014770659594,0.05341715852640661,0.009752594227580774,0.05660450847548276,0.07870182193241104,30,0.04951549803644299,0.08674461489925946
sample_size,train_fraction,0.5,neural_rep,policy_regret,0.008964613988734663,0.002939798618527012,0.0005367313392965898,0.008303327404142802,0.002566266891988106,30,0.008013905162244251,0.010073431969686037
sample_size,train_fraction,0.5,neural_rep,policy_value,0.9927456195390701,0.046498307912297664,0.00848939070979546,0.9910576557641853,0.06061397216127884,30,0.9765079632361469,1.0090041189072945
sample_size,train_fraction,0.75,s_learner,pehe,0.42528691906601246,0.029881826127012415,0.005455650076403977,0.4309853976492122,0.037014072524473196,30,0.4148225134419626,0.43586990371161305
sample_size,train_fraction,0.75,s_learner,abs_ate_error,0.25647710289313413,0.03200154959487186,0.005842656862743875,0.24917017468002772,0.04774865906938222,30,0.24531917940929504,0.2678549705986696
sample_size,train_fraction,0.75,s_learner,policy_regret,0.003692100027824889,0.002110619468011519,0.0003853446309798208,0.0030574580663511597,0.0017102863574406102,30,0.00301043402927162,0.004463373062470881
sample_size,train_fraction,0.75,s_learner,policy_value,0.9980181334999798,0.0469323700944325,0.008568639259300515,0.9944775280629183,0.06128299287078354,30,0.9816232325243257,1.0144405690443428
sample_size,train_fraction,0.75,t_learner,pehe,0.6914664538391,0.022091418351889085,0.00403332271953775,0.6943828831740184,0.028985495585283294,30,0.6838419768721596,0.6990464556084542
sample_size,train_fraction,0.75,t_learner,abs_ate_error,0.0718361298478567,0.04152435713941327,0.007581275697052446,0.0608529129032927,0.06075626517731836,30,0.05749852202307637,0.0867595109152549
sample_size,train_fraction,0.75,t_learner,policy_regret,0.06786997187444381,0.007599561792446053,0.001387483806959032,0.06760654194601773,0.010397995679732791,30,0.06522880177474372,0.07064729751669904
sample_size,train_fraction,0.75,t_learner,policy_value,0.933840261653361,0.048913423498799645,0.00893032847169861,0.9353349156545734,0.07605193920381703,30,0.9165333514213654,0.9509793074191749
sample_size,train_fraction,0.75,x_learner,pehe,0.34977150728788065,0.018277554735602046,0.003337009674908204,0.3483361004602701,0.02497851334304707,30,0.3435163857299453,0.3562877517577784
sample_size,train_fraction,0.75,x_learner,abs_ate_error,0.023110958971031756,0.02116964368028625,0.0038650304593464873,0.021457488961754367,0.02054827368306003,30,0.015987259847284767,0.031138318100889944
sample_size,train_fraction,0.75,x_learner,policy_regret,0.010226773919396715,0.0028026998967164247,0.000511700651782995,0.009750068107171828,0.003920410375874206,30,0.009301247294415277,0.011265276092815366
sample_size,train_fraction,0.75,x_learner,policy_value,0.9914834596084082,0.04738272920227624,0.008650863206748488,0.9900312896707102,0.06282971275944793,30,0.974869978176348,1.008134025392719
sample_size,train_fraction,0.75,neural_rep,pehe,0.39380472616239304,0.025747361666317185,0.004700803593628575,0.3935196297780773,0.0406269494477281,30,0.38481134960764335,0.4028228861867736
sample_size,train_fraction,0.75,neural_rep,abs_ate_error,0.07353713475996719,0.04602895428235818,0.00840369885294053,0.0787943552963275,0.060326361007989604,30,0.05737149714327729,0.08955170685517128
sample_size,train_fraction,0.75,neural_rep,policy_regret,0.009112295003113084,0.004411011618311161,0.0008053368549221303,0.007982785996139163,0.0022828067370315175,30,0.007785905334285771,0.010815981584750065
sample_size,train_fraction,0.75,neural_rep,policy_value,0.9925979385246916,0.045819502305688466,0.008365458328828514,0.9909867701497141,0.060718974204981846,30,0.9762531023086026,1.0083515146823363
sample_size,train_fraction,1.0,s_learner,pehe,0.4036540871582965,0.030404930099902066,0.005551155358361389,0.4016359840602878,0.04237292887124272,30,0.3927656263876152,0.41446966251375694
sample_size,train_fraction,1.0,s_learner,abs_ate_error,0.24152540345993784,0.03457904247231337,0.006313240526338414,0.24325855393670104,0.049041403198966355,30,0.22941525640713456,0.25403254764163213
sample_size,train_fraction,1.0,s_learner,policy_regret,0.004141997936705003,0.0022275305923979203,0.00040668958432972887,0.003729472666141209,0.0029363921208829247,30,0.003394291386640767,0.0049529896856092175
sample_size,train_fraction,1.0,s_learner,policy_value,0.9975682355910999,0.04674034510978423,0.008533580454068369,0.9953384463431443,0.06040203931956167,30,0.9811559256930488,1.0138968247117317
sample_size,train_fraction,1.0,t_learner,pehe,0.6534591142248118,0.01732190504470134,0.0031625327106484854,0.648623998084763,0.025872493002099928,30,0.6474676475328873,0.659831117953389
sample_size,train_fraction,1.0,t_learner,abs_ate_error,0.05807833114455199,0.034804778984907137,0.006354454186338465,0.047313755119884005,0.03836131063089143,30,0.046398714102032626,0.07060504157746725
sample_size,train_fraction,1.0,t_learner,policy_regret,0.05879279737852203,0.007280840790583624,0.0013292935795354661,0.05731366633369955,0.008685103181205522,30,0.05633978574087603,0.06144322949478459
sample_size,train_fraction,1.0,t_learner,policy_value,0.9429174361492829,0.04802648501389967,0.008768396399932219,0.940862569063603,0.06734396566492595,30,0.9260157431031103,0.9598475880931011
sample_size,train_fraction,1.0,x_learner,pehe,0.32097843686441424,0.016725559747342102,0.003053655453506559,0.3196943328889835,0.022485351731765135,30,0.31541477353638153,0.32709183292603466
sample_size,train_fraction,1.0,x_learner,abs_ate_error,0.027529901668074678,0.021706761823675907,0.00396309436707309,0.02120915103546439,0.02370269466443123,30,0.020284624984920112,0.0356620503857332
sample_size,train_fraction,1.0,x_learner,policy_regret,0.008892686195729298,0.002524916390158395,0.00046098455423475597,0.008037830444933003,0.0031851436700007507,30,0.008043899218082724,0.009830097058257126
sample_size,train_fraction,1.0,x_learner,policy_value,0.9928175473320755,0.04710894673877661,0.008600877596379126,0.9902771854286334,0.05821535307173664,30,0.9762765920678488,1.009401705937454
sample_size,train_fraction,1.0,neural_rep,pehe,0.369347248627797,0.03242283062734344,0.005919571904255126,0.3689292547551361,0.04621212445968559,30,0.3578245736329907,0.380455469855277
sample_size,train_fraction,1.0,neural_rep,abs_ate_error,0.06195223085294635,0.05138853467543397,0.00938221987962387,0.04372841594851984,0.062104597754074814,30,0.044850254854259454,0.08091515899226241
sample_size,train_fraction,1.0,neural_rep,policy_regret,0.007560786974326346,0.0018771446119528602,0.0003427181492219544,0.007751378615479587,0.0029312893052784728,30,0.006909903316674194,0.008235742630179798
sample_size,train_fraction,1.0,neural_rep,policy_value,0.9941494465534787,0.047054246054353814,0.008590890663456014,0.9924018012648377,0.06267733182234891,30,0.9776347545744871,1.0105781956153546
